,Geol,Dol_den,Lin_order1,Lin_order2,RTP,BGA,eK,eU,eTh,ZR,BA,RB,NB,CE,TH,U,TREE,MGO,CAO,K2O,SIO2
6057,2.0,0.0,4472.13623046875,0.0,167.0,199.0,1.9248849153518677,2.3090503215789795,13.751314163208008,564.985595703125,511.2640686035156,100.12322998046875,10.906248092651367,66.98889923095703,18.253074645996094,3.719956398010254,194.79666137695312,1.3559410572052002,2.5234134197235107,2.658492088317871,62.03188705444336
6058,2.0,0.0,2828.427001953125,0.0,159.0,223.0,1.712036371231079,2.1702182292938232,15.764864921569824,702.6054077148438,512.2733154296875,98.7405776977539,11.753401756286621,80.55371856689453,20.91686248779297,3.948683500289917,233.75912475585938,1.4150899648666382,2.593876361846924,2.646383762359619,62.42451095581055
6059,2.0,0.0,2000.0,2000.0,143.0,231.0,1.9234254360198975,2.874297618865967,17.4122314453125,666.541015625,507.09088134765625,94.61774444580078,11.214787483215332,66.43557739257812,18.387798309326172,3.3526968955993652,195.32781982421875,1.423636794090271,2.670748233795166,2.612492084503174,62.54019546508789
6060,5.0,0.0,2828.427001953125,0.0,135.0,239.0,1.7586442232131958,1.7432409524917603,13.834887504577637,674.3936157226562,517.3757934570312,92.1061019897461,10.987236022949219,66.2442398071289,19.218847274780273,3.3711390495300293,190.7985382080078,1.5461363792419434,2.7978715896606445,2.5741968154907227,62.29026412963867
6061,5.0,0.0,4472.13623046875,2000.0,143.0,235.0,2.272812604904175,1.7234625816345215,11.723276138305664,691.4005126953125,555.6326293945312,84.79808807373047,10.26927661895752,78.44226837158203,19.1171875,3.45682692527771,216.67283630371094,1.4732342958450317,2.53903865814209,2.480760097503662,62.67018508911133
6062,5.0,0.0,6324.55517578125,0.0,151.0,231.0,1.7345832586288452,1.587692379951477,13.648787498474121,689.9536743164062,608.5305786132812,84.13331604003906,10.774064064025879,87.70095825195312,19.533578872680664,3.5889201164245605,238.1810302734375,1.6371585130691528,3.0925660133361816,2.490142345428467,62.647151947021484
6063,5.0,0.0,7211.1025390625,2000.0,207.0,227.0,1.8462002277374268,1.9536783695220947,15.293853759765625,659.5989379882812,579.6242065429688,79.76969909667969,11.035612106323242,77.29634857177734,18.810352325439453,3.3609676361083984,213.38720703125,1.578927755355835,2.666306734085083,2.436199426651001,63.04612350463867
6064,5.0,0.0,6000.0,0.0,95.0,223.0,1.319471836090088,2.489748954772949,16.12877082824707,635.4579467773438,532.33447265625,76.80372619628906,10.437029838562012,67.43304443359375,18.08937644958496,3.3989057540893555,189.40757751464844,1.7830129861831665,2.93418550491333,2.2856781482696533,64.39227294921875
6065,5.0,0.0,4000.0,0.0,143.0,227.0,1.8024669885635376,3.1036531925201416,14.355145454406738,766.4203491210938,523.6365356445312,78.99171447753906,12.3068265914917,76.81438446044922,19.75405502319336,4.545952796936035,214.6449737548828,2.545912504196167,3.1105058193206787,2.3841941356658936,61.310855865478516
6066,5.0,0.0,2000.0,0.0,167.0,203.0,2.006364583969116,3.2164804935455322,12.470693588256836,849.1411743164062,642.4860229492188,85.5847396850586,13.437541007995605,73.37810516357422,19.168577194213867,4.368687629699707,207.30165100097656,1.8666239976882935,2.8991000652313232,2.7107605934143066,62.60477828979492
6067,5.0,0.0,0.0,0.0,135.0,195.0,2.5302531719207764,2.083200454711914,18.02531623840332,767.3627319335938,688.05712890625,96.02438354492188,13.044074058532715,79.0774154663086,21.723281860351562,4.860209941864014,219.3211669921875,1.5092120170593262,2.4106431007385254,2.9320459365844727,62.504180908203125
6068,5.0,0.0,2000.0,0.0,111.0,151.0,2.5086615085601807,1.9764310121536255,14.266451835632324,862.5613403320312,649.0950317382812,95.80506896972656,13.041736602783203,79.0387954711914,23.600149154663086,4.960927486419678,221.91482543945312,1.5003443956375122,2.227996349334717,2.7038497924804688,63.404598236083984
6069,1.0,3.0824379920959473,2828.427001953125,2000.0,79.0,151.0,2.805096387863159,2.8549203872680664,26.009078979492188,916.4075317382812,607.5242309570312,77.36231994628906,13.574569702148438,68.7763900756836,23.101415634155273,5.030478000640869,207.5357666015625,1.4254202842712402,2.219444990158081,2.781856060028076,65.50590515136719
